QuickDAQ Data
1/1/0001 12:00:00 AM
Notes:,,
Sample Rate:,48000, Hz,
Measurement Type,Time Waveform,
Channel Name,DT9857E-16-xAO(00).Ain 1,
X Axis Units,Sec,
Y Axis Units,V,
Seconds,Real,
 0.0031875000,-0.0034618378,
 0.0032083333,-0.0017142296,
 0.0032291667,-0.0027787685,
 0.0032500000,-9.79900E-004,
 0.0032708333,-9.44138E-004,
 0.0032916667,-1.51396E-004,
 0.0033125000, 9.27448E-004,
 0.0033333333, 0.0011599064,
 0.0033541667, 0.0027740002,
 0.0033750000, 0.0017940998,
 0.0033958333, 0.0038158894,
 0.0034166667, 0.0033569336,
 0.0034375000, 0.0042498112,
 0.0034583333, 0.0044953823,
 0.0034791667, 0.0043749809,
 0.0035000000, 0.0052630901,
 0.0035208333, 0.0048184395,
 0.0035416667, 0.0051939487,
 0.0035625000, 0.0059783459,
 0.0035833333, 0.0048124790,
 0.0036041667, 0.0045549870,
 0.0036250000, 0.0052118301,
 0.0036458333, 0.0034928322,
 0.0036666667, 0.0034368038,
 0.0036875000, 0.0034236908,
 0.0037083333, 0.0024688244,
 0.0037291667, 0.0017881393,
 0.0037500000, 0.0010943413,
 0.0037708333, 0.0011646748,
 0.0037916667,-2.76566E-004,
 0.0038125000,-4.52995E-005,
 0.0038333333,-0.0016129017,
 0.0038541667,-0.0032150745,
 0.0038750000,-0.0024116039,
 0.0038958333,-0.0036692619,
 0.0039166667,-0.0040292740,
 0.0039375000,-0.0029110909,
 0.0039583333,-0.0048065186,
 0.0039791667,-0.0047993660,
 0.0040000000,-0.0051307678,
 0.0040208333,-0.0050854683,
 0.0040416667,-0.0049877167,
 0.0040625000,-0.0056028366,
 0.0040833333,-0.0044429302,
 0.0041041667,-0.0051248074,
 0.0041250000,-0.0044393539,
 0.0041458333,-0.0035607815,
 0.0041666667,-0.0038599968,
 0.0041875000,-0.0030541420,
 0.0042083333,-0.0033926964,
 0.0042291667,-0.0019776821,
 0.0042500000,-0.0018966198,
 0.0042708333,-9.78708E-004,
 0.0042916667, 1.85966E-004,
 0.0043125000, 3.96967E-004,
 0.0043333333, 0.0018727779,
 0.0043541667, 0.0018107891,
 0.0043750000, 0.0027036667,
 0.0043958333, 0.0034320354,
 0.0044166667, 0.0037145615,
 0.0044375000, 0.0031363964,
 0.0044583333, 0.0037872791,
 0.0044791667, 0.0047326088,
 0.0045000000, 0.0054156780,
 0.0045208333, 0.0052618980,
 0.0045416667, 0.0052809715,
 0.0045625000, 0.0057029724,
 0.0045833333, 0.0051403046,
 0.0046041667, 0.0045490265,
 0.0046250000, 0.0052833557,
 0.0046458333, 0.0037050247,
 0.0046666667, 0.0042283535,
 0.0046875000, 0.0033712387,
 0.0047083333, 0.0028669834,
 0.0047291667, 0.0013327599,
 0.0047500000, 6.78301E-004,
 0.0047708333, 0.0011718273,
 0.0047916667,-0.0010979176,
 0.0048125000,-1.41859E-004,
 0.0048333333,-0.0016522408,
 0.0048541667,-0.0019657612,
 0.0048750000,-0.0025260448,
 0.0048958333,-0.0033307076,
 0.0049166667,-0.0038290024,
 0.0049375000,-0.0042331219,
 0.0049583333,-0.0042569637,
 0.0049791667,-0.0050640106,
 0.0050000000,-0.0048243999,
 0.0050208333,-0.0048792362,
 0.0050416667,-0.0053155422,
 0.0050625000,-0.0044858456,
 0.0050833333,-0.0050878525,
 0.0051041667,-0.0053870678,
 0.0051250000,-0.0042891502,
 0.0051458333,-0.0042927265,
 0.0051666667,-0.0030446053,
 0.0051875000,-0.0029599667,
 0.0052083333,-0.0027203560,
 0.0052291667,-0.0018358231,
 0.0052500000,-0.0011336803,
 0.0052708333, 2.61068E-004,
 0.0052916667,-7.15256E-004,
 0.0053125000, 0.0013399124,
 0.0053333333, 0.0012314320,
 0.0053541667, 0.0031578541,
 0.0053750000, 0.0025904179,
 0.0053958333, 0.0032067299,
 0.0054166667, 0.0038731098,
 0.0054375000, 0.0034213066,
 0.0054583333, 0.0053536892,
 0.0054791667, 0.0046908855,
 0.0055000000, 0.0060558319,
 0.0055208333, 0.0045812130,
 0.0055416667, 0.0054764748,
 0.0055625000, 0.0056362152,
 0.0055833333, 0.0060248375,
 0.0056041667, 0.0050711632,
 0.0056250000, 0.0042653084,
 0.0056458333, 0.0046718121,
 0.0056666667, 0.0037503242,
 0.0056875000, 0.0040769577,
